University Name,GRE AWA,GRE Quant,GRE Verbal,GPA,Degree,Course Name,Category
University Of Texas At Dallas,3,800,570,80.6,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,790,660,72,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,146,0,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,148,8.5,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,165,149,75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,168,152,8.75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,152,144,70.56,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,159,142,8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,790,690,8.34,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,158,157,9,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,166,161,9.22,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,780,440,77,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,162,159,70.48,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,450,8.98,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,155,148,8.71,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,790,550,73.3,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,740,460,81,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,163,143,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,149,8.04,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,800,490,9.15,PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,138,8.05,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,168,152,76.2,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,730,540,69,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,720,400,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,770,490,73.74,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,165,147,9.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,167,158,7.84,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,790,600,78,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,161,150,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,29,86,28,77,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,144,75.37,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,152,82.9,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,159,150,76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,800,680,60,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,153,8.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,157,150,8.13,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,760,540,79,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,141,0,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,750,530,71.6,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,165,146,8.35,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,770,600,84,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,790,460,0,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,770,490,8.5,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,155,78.5,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,800,520,7.5,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,750,470,8.4,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,740,570,74.8,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,550,86,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,800,760,79,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,,,0,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,790,670,81,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,750,500,8.2,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,740,480,80,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,770,540,7.84,PhD,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,760,720,68.38,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,680,640,73,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,163,147,8.43,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,540,79,Master,Computer Engineering / Computer Networking / Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,147,72,Master,Computer Engineering / Electrical Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,,,9.14,Master,Computer engineering VLSI CAD,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,770,340,70,Master,Computer engineering VLSI CAD,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,770,670,83.7,Master,Computer engineering VLSI CAD,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,530,80,Master,Computer engineering VLSI CAD,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,167,149,8.11,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,151,76.4,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,155,0,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,156,71,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,168,159,77,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,158,151,7.87,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,162,158,7.75,Master,Computer Engineering/Comp Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,161,156,3.98,Master,Computer Networking,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,163,155,67,Master,Computer Networking,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,167,150,7.84,Master,Computer Networks,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,146,7.01,Master,Computer Networks,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,152,,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,161,157,3.2,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,168,155,3.63,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,167,158,3.52,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,154,168,3.28,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,169,144,3.75,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,170,156,9.99,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,167,162,3.9,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,170,157,3.78,PhD,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,152,77.5,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,160,154,73,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2,700,590,8.86,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,148,7.71,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,750,460,0,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,790,500,8.6,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,160,152,73,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,610,74,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,470,68,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,720,450,75,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,164,159,8.8,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,152,62.5,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,800,460,71.67,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,770,540,8.6,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,165,150,77,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,157,153,73.06,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,750,650,59.12,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,570,0,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,159,145,72,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,750,540,65,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,790,330,63.5,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,760,570,57,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,161,149,8.8,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,140,8.83,Master,Computer Science,"STEM (Science, Technology, Engineering, Mathematics)"
